# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 52.912, -1.186 - Version: 1.4 (gsee f9b6961) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": "true", "header": "true", "lat": "52.91175422901093", "lon": "-1.1857268059210286", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "3.5", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": "true"}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-07-22 03:00,2019-07-22 04:00,0,0,0,15.622
2019-07-22 04:00,2019-07-22 05:00,0,0,0.015,15.791
2019-07-22 05:00,2019-07-22 06:00,0.135,0,0.066,16.460
2019-07-22 06:00,2019-07-22 07:00,0.432,0.040,0.125,17.809
2019-07-22 07:00,2019-07-22 08:00,0.927,0.191,0.144,19.869
2019-07-22 08:00,2019-07-22 09:00,1.452,0.389,0.144,21.627
2019-07-22 09:00,2019-07-22 10:00,1.869,0.558,0.147,22.865
2019-07-22 10:00,2019-07-22 11:00,2.049,0.621,0.167,23.771
2019-07-22 11:00,2019-07-22 12:00,2.307,0.762,0.149,24.654
2019-07-22 12:00,2019-07-22 13:00,2.419,0.840,0.129,25.356
2019-07-22 13:00,2019-07-22 14:00,2.330,0.809,0.120,25.720
2019-07-22 14:00,2019-07-22 15:00,2.089,0.702,0.113,25.715
2019-07-22 15:00,2019-07-22 16:00,1.705,0.539,0.107,25.435
2019-07-22 16:00,2019-07-22 17:00,1.205,0.347,0.099,24.880
2019-07-22 17:00,2019-07-22 18:00,0.642,0.148,0.094,24.029
2019-07-22 18:00,2019-07-22 19:00,0.189,0.010,0.077,22.756
2019-07-22 19:00,2019-07-22 20:00,0.028,0,0.028,20.737
2019-07-22 20:00,2019-07-22 21:00,0,0,0,18.849
2019-07-22 21:00,2019-07-22 22:00,0,0,0,18.097
2019-07-22 22:00,2019-07-22 23:00,0,0,0,17.320
2019-07-22 23:00,2019-07-23 00:00,0,0,0,16.458
2019-07-23 00:00,2019-07-23 01:00,0,0,0,15.644
2019-07-23 01:00,2019-07-23 02:00,0,0,0,14.946
2019-07-23 02:00,2019-07-23 03:00,0,0,0,14.452
2019-07-23 03:00,2019-07-23 04:00,0,0,0,14.177
2019-07-23 04:00,2019-07-23 05:00,0.005,0,0.017,14.413
2019-07-23 05:00,2019-07-23 06:00,0.117,0,0.060,16.475
2019-07-23 06:00,2019-07-23 07:00,0.515,0.115,0.078,18.281
2019-07-23 07:00,2019-07-23 08:00,1.090,0.304,0.090,20.323
2019-07-23 08:00,2019-07-23 09:00,1.628,0.506,0.097,22.020
2019-07-23 09:00,2019-07-23 10:00,2.048,0.683,0.102,23.490
2019-07-23 10:00,2019-07-23 11:00,2.325,0.814,0.106,24.798
2019-07-23 11:00,2019-07-23 12:00,2.463,0.886,0.109,25.944
2019-07-23 12:00,2019-07-23 13:00,2.463,0.892,0.110,26.933
2019-07-23 13:00,2019-07-23 14:00,2.325,0.827,0.110,27.662
2019-07-23 14:00,2019-07-23 15:00,2.050,0.700,0.109,28.138
2019-07-23 15:00,2019-07-23 16:00,1.656,0.530,0.105,28.351
2019-07-23 16:00,2019-07-23 17:00,1.151,0.332,0.101,28.014
2019-07-23 17:00,2019-07-23 18:00,0.610,0.139,0.095,26.935
2019-07-23 18:00,2019-07-23 19:00,0.180,0.009,0.075,24.950
2019-07-23 19:00,2019-07-23 20:00,0.019,0,0.024,22.943
2019-07-23 20:00,2019-07-23 21:00,0,0,0,21.380
2019-07-23 21:00,2019-07-23 22:00,0,0,0,20.223
2019-07-23 22:00,2019-07-23 23:00,0,0,0,19.264
2019-07-23 23:00,2019-07-24 00:00,0,0,0,18.563
2019-07-24 00:00,2019-07-24 01:00,0,0,0,18.163
2019-07-24 01:00,2019-07-24 02:00,0,0,0,18.107
2019-07-24 02:00,2019-07-24 03:00,0,0,0,17.966
2019-07-24 03:00,2019-07-24 04:00,0,0,0,17.384
2019-07-24 04:00,2019-07-24 05:00,0,0,0.015,17.147
2019-07-24 05:00,2019-07-24 06:00,0.157,0,0.074,18.217
2019-07-24 06:00,2019-07-24 07:00,0.498,0.074,0.114,19.389
2019-07-24 07:00,2019-07-24 08:00,1.013,0.237,0.131,21.015
2019-07-24 08:00,2019-07-24 09:00,1.526,0.424,0.139,22.575
2019-07-24 09:00,2019-07-24 10:00,1.908,0.570,0.157,24.107
2019-07-24 10:00,2019-07-24 11:00,1.759,0.411,0.256,24.955
2019-07-24 11:00,2019-07-24 12:00,1.277,0.150,0.323,24.835
2019-07-24 12:00,2019-07-24 13:00,1.120,0.099,0.314,24.496
2019-07-24 13:00,2019-07-24 14:00,1.385,0.199,0.316,24.647
2019-07-24 14:00,2019-07-24 15:00,1.463,0.269,0.276,24.862
2019-07-24 15:00,2019-07-24 16:00,0.849,0.072,0.243,24.223
2019-07-24 16:00,2019-07-24 17:00,0.455,0.018,0.159,23.117
2019-07-24 17:00,2019-07-24 18:00,0.355,0.015,0.127,22.352
2019-07-24 18:00,2019-07-24 19:00,0.207,0.005,0.087,21.527
2019-07-24 19:00,2019-07-24 20:00,0.025,0,0.026,19.503
2019-07-24 20:00,2019-07-24 21:00,0,0,0,18.906
2019-07-24 21:00,2019-07-24 22:00,0,0,0,19.296
2019-07-24 22:00,2019-07-24 23:00,0,0,0,18.863
2019-07-24 23:00,2019-07-25 00:00,0,0,0,17.742
2019-07-25 00:00,2019-07-25 01:00,0,0,0,16.682
2019-07-25 01:00,2019-07-25 02:00,0,0,0,16.248
2019-07-25 02:00,2019-07-25 03:00,0,0,0,16.165
2019-07-25 03:00,2019-07-25 04:00,0,0,0,16.202
2019-07-25 04:00,2019-07-25 05:00,0,0,0.016,16.623
2019-07-25 05:00,2019-07-25 06:00,0.129,0,0.064,18.475
2019-07-25 06:00,2019-07-25 07:00,0.499,0.101,0.088,20.123
2019-07-25 07:00,2019-07-25 08:00,1.060,0.287,0.099,22.173
2019-07-25 08:00,2019-07-25 09:00,1.573,0.481,0.109,24.666
2019-07-25 09:00,2019-07-25 10:00,1.955,0.640,0.119,26.703
2019-07-25 10:00,2019-07-25 11:00,2.204,0.756,0.127,28.527
2019-07-25 11:00,2019-07-25 12:00,2.319,0.816,0.132,30.070
2019-07-25 12:00,2019-07-25 13:00,2.301,0.806,0.140,31.260
2019-07-25 13:00,2019-07-25 14:00,1.927,0.579,0.190,31.784
2019-07-25 14:00,2019-07-25 15:00,1.478,0.353,0.220,31.804
2019-07-25 15:00,2019-07-25 16:00,1.448,0.405,0.155,31.679
2019-07-25 16:00,2019-07-25 17:00,1.066,0.280,0.126,30.857
2019-07-25 17:00,2019-07-25 18:00,0.553,0.099,0.117,29.373
2019-07-25 18:00,2019-07-25 19:00,0.176,0.004,0.079,27.383
2019-07-25 19:00,2019-07-25 20:00,0.007,0,0.019,25.315
2019-07-25 20:00,2019-07-25 21:00,0,0,0,23.831
2019-07-25 21:00,2019-07-25 22:00,0,0,0,22.850
2019-07-25 22:00,2019-07-25 23:00,0,0,0,21.898
2019-07-25 23:00,2019-07-26 00:00,0,0,0,20.939
2019-07-26 00:00,2019-07-26 01:00,0,0,0,20.029
2019-07-26 01:00,2019-07-26 02:00,0,0,0,19.142
2019-07-26 02:00,2019-07-26 03:00,0,0,0,18.370
2019-07-26 03:00,2019-07-26 04:00,0,0,0,17.644
2019-07-26 04:00,2019-07-26 05:00,0,0,0.015,17.376
2019-07-26 05:00,2019-07-26 06:00,0.145,0,0.070,18.288
2019-07-26 06:00,2019-07-26 07:00,0.504,0.089,0.101,19.355
2019-07-26 07:00,2019-07-26 08:00,1.028,0.251,0.122,20.874
2019-07-26 08:00,2019-07-26 09:00,1.489,0.401,0.146,21.896
2019-07-26 09:00,2019-07-26 10:00,1.742,0.459,0.192,22.605
2019-07-26 10:00,2019-07-26 11:00,1.627,0.329,0.276,22.904
2019-07-26 11:00,2019-07-26 12:00,1.356,0.176,0.322,22.806
2019-07-26 12:00,2019-07-26 13:00,1.254,0.135,0.324,22.604
2019-07-26 13:00,2019-07-26 14:00,1.208,0.130,0.312,22.582
2019-07-26 14:00,2019-07-26 15:00,1.134,0.130,0.285,22.683
2019-07-26 15:00,2019-07-26 16:00,1.066,0.148,0.243,22.890
2019-07-26 16:00,2019-07-26 17:00,0.913,0.149,0.187,23.016
2019-07-26 17:00,2019-07-26 18:00,0.485,0.044,0.143,22.574
2019-07-26 18:00,2019-07-26 19:00,0.119,0.001,0.061,21.476
2019-07-26 19:00,2019-07-26 20:00,0,0,0.008,20.144
2019-07-26 20:00,2019-07-26 21:00,0,0,0,19.210
2019-07-26 21:00,2019-07-26 22:00,0,0,0,18.716
2019-07-26 22:00,2019-07-26 23:00,0,0,0,18.258
2019-07-26 23:00,2019-07-27 00:00,0,0,0,17.839
2019-07-27 00:00,2019-07-27 01:00,0,0,0,17.495
2019-07-27 01:00,2019-07-27 02:00,0,0,0,17.231
2019-07-27 02:00,2019-07-27 03:00,0,0,0,16.960
2019-07-27 03:00,2019-07-27 04:00,0,0,0,16.613
2019-07-27 04:00,2019-07-27 05:00,0,0,0.004,16.289
2019-07-27 05:00,2019-07-27 06:00,0.014,0,0.021,16.147
2019-07-27 06:00,2019-07-27 07:00,0.079,0,0.046,16.154
2019-07-27 07:00,2019-07-27 08:00,0.149,0.001,0.069,16.289
2019-07-27 08:00,2019-07-27 09:00,0.235,0.002,0.097,16.529
2019-07-27 09:00,2019-07-27 10:00,0.366,0.004,0.139,16.851
2019-07-27 10:00,2019-07-27 11:00,0.520,0.007,0.187,17.208
2019-07-27 11:00,2019-07-27 12:00,0.619,0.010,0.217,17.543
2019-07-27 12:00,2019-07-27 13:00,0.654,0.012,0.227,17.708
2019-07-27 13:00,2019-07-27 14:00,0.633,0.011,0.221,17.677
2019-07-27 14:00,2019-07-27 15:00,0.562,0.009,0.198,17.508
2019-07-27 15:00,2019-07-27 16:00,0.414,0.006,0.153,17.174
2019-07-27 16:00,2019-07-27 17:00,0.233,0.002,0.097,16.697
2019-07-27 17:00,2019-07-27 18:00,0.091,0.001,0.050,16.131
2019-07-27 18:00,2019-07-27 19:00,0.012,0,0.021,15.573
2019-07-27 19:00,2019-07-27 20:00,0,0,0.004,15.113
2019-07-27 20:00,2019-07-27 21:00,0,0,0,14.853
2019-07-27 21:00,2019-07-27 22:00,0,0,0,14.803
2019-07-27 22:00,2019-07-27 23:00,0,0,0,14.830
2019-07-27 23:00,2019-07-28 00:00,0,0,0,14.885
2019-07-28 00:00,2019-07-28 01:00,0,0,0,14.907
2019-07-28 01:00,2019-07-28 02:00,0,0,0,14.868
2019-07-28 02:00,2019-07-28 03:00,0,0,0,14.732
2019-07-28 03:00,2019-07-28 04:00,0,0,0,14.468
2019-07-28 04:00,2019-07-28 05:00,0,0,0.004,14.161
2019-07-28 05:00,2019-07-28 06:00,0.034,0,0.029,14.065
2019-07-28 06:00,2019-07-28 07:00,0.155,0.001,0.071,14.320
2019-07-28 07:00,2019-07-28 08:00,0.280,0.003,0.110,14.864
2019-07-28 08:00,2019-07-28 09:00,0.390,0.005,0.144,15.577
2019-07-28 09:00,2019-07-28 10:00,0.459,0.007,0.166,16.218
2019-07-28 10:00,2019-07-28 11:00,0.528,0.008,0.188,16.807
2019-07-28 11:00,2019-07-28 12:00,0.628,0.011,0.219,17.427
2019-07-28 12:00,2019-07-28 13:00,0.647,0.012,0.225,17.884
2019-07-28 13:00,2019-07-28 14:00,0.596,0.010,0.210,18.097
2019-07-28 14:00,2019-07-28 15:00,0.496,0.008,0.179,17.927
2019-07-28 15:00,2019-07-28 16:00,0.374,0.005,0.141,17.458
2019-07-28 16:00,2019-07-28 17:00,0.250,0.003,0.102,16.820
2019-07-28 17:00,2019-07-28 18:00,0.156,0.001,0.072,16.157
2019-07-28 18:00,2019-07-28 19:00,0.066,0,0.041,15.494
2019-07-28 19:00,2019-07-28 20:00,0,0,0.008,14.816
2019-07-28 20:00,2019-07-28 21:00,0,0,0,14.344
2019-07-28 21:00,2019-07-28 22:00,0,0,0,14.099
2019-07-28 22:00,2019-07-28 23:00,0,0,0,13.888
2019-07-28 23:00,2019-07-29 00:00,0,0,0,13.670
2019-07-29 00:00,2019-07-29 01:00,0,0,0,13.352
2019-07-29 01:00,2019-07-29 02:00,0,0,0,12.961
2019-07-29 02:00,2019-07-29 03:00,0,0,0,12.757
2019-07-29 03:00,2019-07-29 04:00,0,0,0,12.544
2019-07-29 04:00,2019-07-29 05:00,0,0,0.006,12.320
2019-07-29 05:00,2019-07-29 06:00,0.118,0,0.059,12.645
2019-07-29 06:00,2019-07-29 07:00,0.502,0.099,0.086,13.924
2019-07-29 07:00,2019-07-29 08:00,1.099,0.300,0.089,16.143
2019-07-29 08:00,2019-07-29 09:00,1.662,0.509,0.094,18.126
2019-07-29 09:00,2019-07-29 10:00,2.086,0.683,0.102,19.528
2019-07-29 10:00,2019-07-29 11:00,2.352,0.800,0.110,20.555
2019-07-29 11:00,2019-07-29 12:00,2.493,0.869,0.113,21.431
2019-07-29 12:00,2019-07-29 13:00,2.511,0.883,0.112,22.168
2019-07-29 13:00,2019-07-29 14:00,2.379,0.824,0.110,22.724
2019-07-29 14:00,2019-07-29 15:00,2.100,0.698,0.109,23.040
2019-07-29 15:00,2019-07-29 16:00,1.684,0.523,0.106,23.148
2019-07-29 16:00,2019-07-29 17:00,1.147,0.316,0.105,22.995
2019-07-29 17:00,2019-07-29 18:00,0.577,0.116,0.102,22.521
2019-07-29 18:00,2019-07-29 19:00,0.165,0.004,0.073,21.094
2019-07-29 19:00,2019-07-29 20:00,0,0,0.015,18.807
2019-07-29 20:00,2019-07-29 21:00,0,0,0,17.827
2019-07-29 21:00,2019-07-29 22:00,0,0,0,17.141
2019-07-29 22:00,2019-07-29 23:00,0,0,0,16.206
2019-07-29 23:00,2019-07-30 00:00,0,0,0,15.458
2019-07-30 00:00,2019-07-30 01:00,0,0,0,15.192
2019-07-30 01:00,2019-07-30 02:00,0,0,0,15.131
2019-07-30 02:00,2019-07-30 03:00,0,0,0,15.064
2019-07-30 03:00,2019-07-30 04:00,0,0,0,14.871
2019-07-30 04:00,2019-07-30 05:00,0,0,0.009,14.847
2019-07-30 05:00,2019-07-30 06:00,0.127,0,0.063,15.564
2019-07-30 06:00,2019-07-30 07:00,0.426,0.035,0.127,16.748
2019-07-30 07:00,2019-07-30 08:00,0.972,0.202,0.147,18.333
2019-07-30 08:00,2019-07-30 09:00,1.574,0.436,0.138,19.665
2019-07-30 09:00,2019-07-30 10:00,1.962,0.583,0.152,20.490
2019-07-30 10:00,2019-07-30 11:00,2.132,0.623,0.188,20.932
2019-07-30 11:00,2019-07-30 12:00,1.919,0.450,0.269,21.044
2019-07-30 12:00,2019-07-30 13:00,1.521,0.229,0.328,20.887
2019-07-30 13:00,2019-07-30 14:00,1.146,0.099,0.316,20.523
2019-07-30 14:00,2019-07-30 15:00,0.655,0.023,0.218,19.721
2019-07-30 15:00,2019-07-30 16:00,0.424,0.010,0.154,19.033
2019-07-30 16:00,2019-07-30 17:00,0.300,0.006,0.116,18.541
2019-07-30 17:00,2019-07-30 18:00,0.164,0.002,0.074,18.021
2019-07-30 18:00,2019-07-30 19:00,0.051,0,0.036,17.436
2019-07-30 19:00,2019-07-30 20:00,0,0,0.006,16.598
2019-07-30 20:00,2019-07-30 21:00,0,0,0,16.170
2019-07-30 21:00,2019-07-30 22:00,0,0,0,15.891
2019-07-30 22:00,2019-07-30 23:00,0,0,0,15.753
2019-07-30 23:00,2019-07-31 00:00,0,0,0,15.724
2019-07-31 00:00,2019-07-31 01:00,0,0,0,15.639
2019-07-31 01:00,2019-07-31 02:00,0,0,0,15.468
2019-07-31 02:00,2019-07-31 03:00,0,0,0,15.324
2019-07-31 03:00,2019-07-31 04:00,0,0,0,15.200
2019-07-31 04:00,2019-07-31 05:00,0,0,0.005,15.039
2019-07-31 05:00,2019-07-31 06:00,0.078,0,0.046,15.058
2019-07-31 06:00,2019-07-31 07:00,0.279,0.007,0.106,15.438
2019-07-31 07:00,2019-07-31 08:00,0.569,0.032,0.177,16.175
2019-07-31 08:00,2019-07-31 09:00,0.868,0.073,0.238,17.123
2019-07-31 09:00,2019-07-31 10:00,1.159,0.129,0.286,18.079
2019-07-31 10:00,2019-07-31 11:00,1.406,0.186,0.321,18.961
2019-07-31 11:00,2019-07-31 12:00,1.233,0.116,0.328,19.373
2019-07-31 12:00,2019-07-31 13:00,1.234,0.114,0.331,19.629
2019-07-31 13:00,2019-07-31 14:00,1.246,0.127,0.323,19.814
2019-07-31 14:00,2019-07-31 15:00,1.107,0.107,0.292,19.795
2019-07-31 15:00,2019-07-31 16:00,0.945,0.089,0.253,19.587
2019-07-31 16:00,2019-07-31 17:00,0.647,0.046,0.192,19.165
2019-07-31 17:00,2019-07-31 18:00,0.428,0.026,0.138,18.616
2019-07-31 18:00,2019-07-31 19:00,0.168,0.002,0.076,17.804
2019-07-31 19:00,2019-07-31 20:00,0,0,0.015,16.754
2019-07-31 20:00,2019-07-31 21:00,0,0,0,15.935
2019-07-31 21:00,2019-07-31 22:00,0,0,0,15.427
2019-07-31 22:00,2019-07-31 23:00,0,0,0,14.993
2019-07-31 23:00,2019-08-01 00:00,0,0,0,14.546
2019-08-01 00:00,2019-08-01 01:00,0,0,0,14.173
2019-08-01 01:00,2019-08-01 02:00,0,0,0,13.878
2019-08-01 02:00,2019-08-01 03:00,0,0,0,13.666
2019-08-01 03:00,2019-08-01 04:00,0,0,0,13.534
2019-08-01 04:00,2019-08-01 05:00,0,0,0.009,13.576
2019-08-01 05:00,2019-08-01 06:00,0.121,0,0.060,14.520
2019-08-01 06:00,2019-08-01 07:00,0.456,0.074,0.098,15.785
2019-08-01 07:00,2019-08-01 08:00,1.010,0.252,0.109,17.461
2019-08-01 08:00,2019-08-01 09:00,1.593,0.470,0.109,18.897
2019-08-01 09:00,2019-08-01 10:00,2.004,0.634,0.117,20.013
2019-08-01 10:00,2019-08-01 11:00,2.275,0.751,0.125,20.984
2019-08-01 11:00,2019-08-01 12:00,2.424,0.822,0.128,21.760
2019-08-01 12:00,2019-08-01 13:00,2.406,0.811,0.134,22.332
2019-08-01 13:00,2019-08-01 14:00,2.228,0.720,0.143,22.596
2019-08-01 14:00,2019-08-01 15:00,1.818,0.514,0.168,22.520
2019-08-01 15:00,2019-08-01 16:00,1.298,0.288,0.186,22.071
2019-08-01 16:00,2019-08-01 17:00,0.896,0.163,0.164,21.473
2019-08-01 17:00,2019-08-01 18:00,0.457,0.051,0.125,20.576
2019-08-01 18:00,2019-08-01 19:00,0.158,0.003,0.071,19.396
2019-08-01 19:00,2019-08-01 20:00,0,0,0.014,17.335
2019-08-01 20:00,2019-08-01 21:00,0,0,0,15.890
2019-08-01 21:00,2019-08-01 22:00,0,0,0,15.046
2019-08-01 22:00,2019-08-01 23:00,0,0,0,14.258
2019-08-01 23:00,2019-08-02 00:00,0,0,0,13.547
2019-08-02 00:00,2019-08-02 01:00,0,0,0,12.978
2019-08-02 01:00,2019-08-02 02:00,0,0,0,12.553
2019-08-02 02:00,2019-08-02 03:00,0,0,0,12.239
2019-08-02 03:00,2019-08-02 04:00,0,0,0,11.984
2019-08-02 04:00,2019-08-02 05:00,0,0,0.009,11.976
2019-08-02 05:00,2019-08-02 06:00,0.104,0,0.054,13.854
2019-08-02 06:00,2019-08-02 07:00,0.486,0.104,0.078,15.540
2019-08-02 07:00,2019-08-02 08:00,1.083,0.296,0.090,17.492
2019-08-02 08:00,2019-08-02 09:00,1.620,0.487,0.102,18.936
2019-08-02 09:00,2019-08-02 10:00,2.004,0.634,0.117,20.032
2019-08-02 10:00,2019-08-02 11:00,2.249,0.733,0.131,20.912
2019-08-02 11:00,2019-08-02 12:00,2.363,0.780,0.141,21.647
2019-08-02 12:00,2019-08-02 13:00,2.290,0.732,0.157,22.097
2019-08-02 13:00,2019-08-02 14:00,2.099,0.631,0.172,22.339
2019-08-02 14:00,2019-08-02 15:00,1.583,0.370,0.216,22.211
2019-08-02 15:00,2019-08-02 16:00,1.062,0.168,0.219,21.859
2019-08-02 16:00,2019-08-02 17:00,0.777,0.108,0.177,21.439
2019-08-02 17:00,2019-08-02 18:00,0.466,0.053,0.126,20.808
2019-08-02 18:00,2019-08-02 19:00,0.150,0.002,0.069,19.673
2019-08-02 19:00,2019-08-02 20:00,0,0,0.012,17.589
2019-08-02 20:00,2019-08-02 21:00,0,0,0,16.340
2019-08-02 21:00,2019-08-02 22:00,0,0,0,15.661
2019-08-02 22:00,2019-08-02 23:00,0,0,0,14.967
2019-08-02 23:00,2019-08-03 00:00,0,0,0,14.195
2019-08-03 00:00,2019-08-03 01:00,0,0,0,13.555
2019-08-03 01:00,2019-08-03 02:00,0,0,0,13.190
2019-08-03 02:00,2019-08-03 03:00,0,0,0,12.981
2019-08-03 03:00,2019-08-03 04:00,0,0,0,12.757
2019-08-03 04:00,2019-08-03 05:00,0,0,0.008,12.644
2019-08-03 05:00,2019-08-03 06:00,0.129,0,0.063,14.148
2019-08-03 06:00,2019-08-03 07:00,0.455,0.054,0.117,15.594
2019-08-03 07:00,2019-08-03 08:00,0.840,0.133,0.169,17.130
2019-08-03 08:00,2019-08-03 09:00,1.164,0.200,0.217,18.480
2019-08-03 09:00,2019-08-03 10:00,1.476,0.285,0.251,19.731
2019-08-03 10:00,2019-08-03 11:00,1.679,0.342,0.277,20.752
2019-08-03 11:00,2019-08-03 12:00,1.649,0.298,0.311,21.407
2019-08-03 12:00,2019-08-03 13:00,1.369,0.169,0.331,21.712
2019-08-03 13:00,2019-08-03 14:00,1.009,0.071,0.296,21.699
2019-08-03 14:00,2019-08-03 15:00,0.705,0.030,0.231,21.526
2019-08-03 15:00,2019-08-03 16:00,0.509,0.016,0.178,21.284
2019-08-03 16:00,2019-08-03 17:00,0.353,0.009,0.132,20.973
2019-08-03 17:00,2019-08-03 18:00,0.235,0.005,0.096,20.587
2019-08-03 18:00,2019-08-03 19:00,0.110,0,0.057,19.612
2019-08-03 19:00,2019-08-03 20:00,0,0,0.011,17.786
2019-08-03 20:00,2019-08-03 21:00,0,0,0,16.703
2019-08-03 21:00,2019-08-03 22:00,0,0,0,16.108
2019-08-03 22:00,2019-08-03 23:00,0,0,0,15.575
2019-08-03 23:00,2019-08-04 00:00,0,0,0,15.202
2019-08-04 00:00,2019-08-04 01:00,0,0,0,14.940
2019-08-04 01:00,2019-08-04 02:00,0,0,0,14.699
2019-08-04 02:00,2019-08-04 03:00,0,0,0,14.285
2019-08-04 03:00,2019-08-04 04:00,0,0,0,13.811
2019-08-04 04:00,2019-08-04 05:00,0,0,0.007,13.437
2019-08-04 05:00,2019-08-04 06:00,0.127,0,0.062,14.646
2019-08-04 06:00,2019-08-04 07:00,0.444,0.045,0.122,15.830
2019-08-04 07:00,2019-08-04 08:00,0.750,0.089,0.182,17.670
2019-08-04 08:00,2019-08-04 09:00,0.928,0.097,0.237,19.151
2019-08-04 09:00,2019-08-04 10:00,1.048,0.099,0.280,20.288
2019-08-04 10:00,2019-08-04 11:00,1.119,0.101,0.305,21.283
2019-08-04 11:00,2019-08-04 12:00,1.453,0.202,0.333,22.432
2019-08-04 12:00,2019-08-04 13:00,1.625,0.279,0.327,23.408
2019-08-04 13:00,2019-08-04 14:00,1.264,0.143,0.322,23.653
2019-08-04 14:00,2019-08-04 15:00,0.826,0.046,0.259,23.310
2019-08-04 15:00,2019-08-04 16:00,0.443,0.011,0.161,22.369
2019-08-04 16:00,2019-08-04 17:00,0.279,0.005,0.111,21.357
2019-08-04 17:00,2019-08-04 18:00,0.168,0.002,0.076,20.446
2019-08-04 18:00,2019-08-04 19:00,0.059,0,0.039,19.357
2019-08-04 19:00,2019-08-04 20:00,0,0,0.009,17.954
2019-08-04 20:00,2019-08-04 21:00,0,0,0,16.731
2019-08-04 21:00,2019-08-04 22:00,0,0,0,15.993
2019-08-04 22:00,2019-08-04 23:00,0,0,0,15.288
2019-08-04 23:00,2019-08-05 00:00,0,0,0,14.839
2019-08-05 00:00,2019-08-05 01:00,0,0,0,14.689
2019-08-05 01:00,2019-08-05 02:00,0,0,0,14.542
2019-08-05 02:00,2019-08-05 03:00,0,0,0,14.454
2019-08-05 03:00,2019-08-05 04:00,0,0,0,14.486
2019-08-05 04:00,2019-08-05 05:00,0,0,0.004,14.476
2019-08-05 05:00,2019-08-05 06:00,0.089,0,0.049,14.838
2019-08-05 06:00,2019-08-05 07:00,0.360,0.028,0.112,15.823
2019-08-05 07:00,2019-08-05 08:00,0.761,0.119,0.155,17.224
2019-08-05 08:00,2019-08-05 09:00,1.424,0.372,0.142,18.618
2019-08-05 09:00,2019-08-05 10:00,2.009,0.635,0.117,19.750
2019-08-05 10:00,2019-08-05 11:00,2.340,0.790,0.114,20.526
2019-08-05 11:00,2019-08-05 12:00,2.526,0.885,0.111,21.107
2019-08-05 12:00,2019-08-05 13:00,2.545,0.898,0.110,21.504
2019-08-05 13:00,2019-08-05 14:00,2.406,0.832,0.110,21.704
2019-08-05 14:00,2019-08-05 15:00,2.113,0.696,0.110,21.640
2019-08-05 15:00,2019-08-05 16:00,1.641,0.491,0.115,21.306
2019-08-05 16:00,2019-08-05 17:00,1.111,0.288,0.115,20.791
2019-08-05 17:00,2019-08-05 18:00,0.447,0.054,0.118,19.790
2019-08-05 18:00,2019-08-05 19:00,0.139,0.002,0.066,18.416
2019-08-05 19:00,2019-08-05 20:00,0,0,0.011,16.335
2019-08-05 20:00,2019-08-05 21:00,0,0,0,15.230
2019-08-05 21:00,2019-08-05 22:00,0,0,0,14.668
2019-08-05 22:00,2019-08-05 23:00,0,0,0,13.951
2019-08-05 23:00,2019-08-06 00:00,0,0,0,13.362
2019-08-06 00:00,2019-08-06 01:00,0,0,0,12.886
2019-08-06 01:00,2019-08-06 02:00,0,0,0,12.583
2019-08-06 02:00,2019-08-06 03:00,0,0,0,12.403
2019-08-06 03:00,2019-08-06 04:00,0,0,0,12.311
2019-08-06 04:00,2019-08-06 05:00,0,0,0.006,12.330
2019-08-06 05:00,2019-08-06 06:00,0.097,0,0.052,13.267
2019-08-06 06:00,2019-08-06 07:00,0.458,0.089,0.082,14.743
2019-08-06 07:00,2019-08-06 08:00,1.008,0.256,0.103,16.595
2019-08-06 08:00,2019-08-06 09:00,1.545,0.443,0.115,18.093
2019-08-06 09:00,2019-08-06 10:00,1.892,0.564,0.137,19.233
2019-08-06 10:00,2019-08-06 11:00,2.082,0.624,0.161,20.135
2019-08-06 11:00,2019-08-06 12:00,2.135,0.628,0.184,20.752
2019-08-06 12:00,2019-08-06 13:00,2.034,0.563,0.206,21.162
2019-08-06 13:00,2019-08-06 14:00,1.912,0.516,0.202,21.489
2019-08-06 14:00,2019-08-06 15:00,1.760,0.479,0.177,21.615
2019-08-06 15:00,2019-08-06 16:00,1.464,0.386,0.150,21.385
2019-08-06 16:00,2019-08-06 17:00,1.052,0.257,0.124,20.796
2019-08-06 17:00,2019-08-06 18:00,0.507,0.085,0.107,19.753
2019-08-06 18:00,2019-08-06 19:00,0.133,0.003,0.063,18.363
2019-08-06 19:00,2019-08-06 20:00,0,0,0.010,16.528
2019-08-06 20:00,2019-08-06 21:00,0,0,0,15.367
2019-08-06 21:00,2019-08-06 22:00,0,0,0,14.661
2019-08-06 22:00,2019-08-06 23:00,0,0,0,14.095
2019-08-06 23:00,2019-08-07 00:00,0,0,0,13.684
